Date,URL,News
2025-09-08,https://www.thestar.com.my/tech/tech-news/2025/09/08/maybank-mae-app-hit-by-temporary-service-disruption-for-certain-features,"PETALING JAYA:Maybank has issued a notice via its MAE app informing customers that certain features are temporarily unavailable. The bank has not provided a reason for the service disruption. The notice states that users will still be able to view their ""balances, perform transfers (self, others, & DuitNow), bill payments and Scan & Pay transactions to merchants"", however, a temporary transaction limit may be applied during this period."
2025-09-09,https://www.thestar.com.my/aseanplus/aseanplus-news/2025/09/09/malaysian-girls-get-five-tickets-for-the-maybank-championship-2025-south-east-asia039s-no1-women039s-golf-tournament,"KUALA LUMPUR:When the Maybank Championship returns to Kuala Lumpur Golf & Country Club (KLGCC) this October, five homegrown talents will stand shoulder to shoulder with the world’s finest golfers. In the spirit of the upcoming Malaysia Day on 16th of September, Mirabel Ting, Ashley Lau, Kelly Tan, Liyana Durisic, and Genevieve Ling will embody the national pride as they carry Malaysia’s hopes into the US$3 million LPGA showpiece, the richest ladies’ golf tournament in the region."
2025-09-11,https://www.thestar.com.my/business/business-news/2025/09/11/maybank-expands-footprint-to-473-touchpoints,"Guided by its purpose of humanising financial services, the bank remains focused on making banking accessible, relevant, and inclusive for the communities it serves – from bustling urban hubs to regional economic corridors and university campuses."
2025-09-17,https://www.thestar.com.my/aseanplus/aseanplus-news/2025/09/17/world-no-1-jeeno-thitikul-of-thailand-headlines-the-cast-of-champions-for-maybank-championship-2025,"KUALA LUMPUR: Golf fans in Malaysia will be in for a thrilling spectacle of world-class golf when the 2025 Maybank Championship returns to Kuala Lumpur Golf and Country Club (KLGCC) from Oct 30 to Nov 2. No less than 18 winners from the 2025 LPGA Tour have signed on for the much-anticipated Championship, including reigning World No.1 Jeeno Thitikul of Thailand."
2025-09-19,https://www.thestar.com.my/sport/golf/2025/09/19/lpga-tour-elite-set-to-light-up-maybank-championship,"PETALING JAYA: Golf fans in Malaysia are in for a treat with no less than 18 winners from the LPGA Tour converging at Kuala Lumpur Golf and Country Club (KLGCC) from Oct 30-Nov 2 to play in the Maybank Championship. Current world No. 1 Jeeno Thitikul of Thailand leads the cast, which also includes defending champion Yin Ruoning of China and inaugural winner Celine Boutier of France."
2025-09-23,https://www.thestar.com.my/tech/tech-news/2025/09/23/maybank-customers-now-required-to-use-the-mae-app-when-changing-passwords,"PETALING JAYA:Maybank2u users are now only able to reset their passwords through the MAE mobile app, following a change that took effect on Sept 18, with the bank citing greater security for the change. The new password reset process will only apply to those with an Individual or Sole Proprietary account with the bank, with M2UBiz and M2E users remaining unaffected."
2025-09-26,https://www.thestar.com.my/business/business-news/2025/09/26/maybank-rhb-and-cimb-become-vantris-shareholders-under-restructuring-plan,PETALING JAYA: Three major banks have announced the issuance of new shares and redeemable convertible unsecured Islamic debt securities (RCUIDS) in Vantris Energy Bhd as part of the latter's restructuring scheme.
2025-09-29,https://www.thestar.com.my/business/business-news/2025/09/29/maybank-names-mohamad-yasin-as-group-ceo-islamic-banking-and-ceo-of-maybank-islamic,"In a statement, Maybank said Mohamad Yasin will be responsible to lead the group’s Islamic Banking franchise and pursue Maybank’s ambition to be a global leader in Islamic finance."
2025-09-30,https://www.thestar.com.my/business/business-news/2025/09/30/mohamad-yasin-is-maybanks-new-islamic-gceo,"In a statement, Maybank said Mohamad Yasin will be responsible to lead the group’s Islamic banking franchise and pursue its ambition to be a global leader in Islamic finance."
2025-10-02,https://www.thestar.com.my/business/business-news/2025/10/02/maybank039s-msci-esg-rating-upgraded-to-aaa,"KUALA LUMPUR: Maybank has received an upgrade in its MSCI ESG Rating from AA to AAA, representing the highest possible MSCI Rating, as of Sept 8, 2025. The bank said in a statement the evaluation benchmarks its performance against leading peers in the industry. It said the upgrade was driven by improvements in key areas of Maybank’s ESG performance, particularly within the Environmental and Social pillars."
2025-10-09,https://www.thestar.com.my/business/business-news/2025/10/09/maybank-fully-redeems-rm23bil-subordinated-sukuk-murabahah,"In a filing with Bursa Malaysia, Maybank said that the sukuk was issued on Oct 9, 2020, pursuant to the Sukuk Programme of up to RM30.0 billion, which was upsized from RM10.0 billion in nominal value."
2025-10-16,https://www.thestar.com.my/sport/golf/2025/10/16/liyana-sweeps-to-third-title-eyes-maybank-challenge,"KUALA LUMPUR: Liyana Durisic claimed her third domestic title of the season in style, completing a wire-to-wire victory at the inaugural Ladies Golf Tournament at The Mines Resort and Golf Club. A final round 73 saw the 23-year-old ease to a three-shot victory on two-under 211."
2025-10-17,https://www.thestar.com.my/business/business-news/2025/10/17/mida-maybank-join-forces-to-position-malaysia-as-global-investment-hub,KUALA LUMPUR: The Malaysian Investment Development Authority (MIDA) and Maybank have entered into a partnership to promote Malaysia as a premier global investment destination. MIDA chief executive officer (CEO) Datuk Sikh Shamsul Ibrahim Sikh Abdul Majid said in a statement that financial institutions are the connective tissue between capital and opportunity.
2025-10-21,https://www.thestar.com.my/business/business-news/2025/10/21/foodie-media-inks-underwriting-agreement-with-maybank-ib-ahead-of-ace-market-ipo,"Foodie Media is principally an investment holding company, while its subsidiaries are involved in digital media publishing, key opinion leader (KOL) marketing, short-film drama marketing, affiliate commerce and campaign management services."
2025-10-26,https://www.thestar.com.my/sport/golf/2025/10/26/stars-align-for-maybank-showdown,"Asia’s richest women’s championship returns with soaring expectations THE crown jewel of Malaysian golf, the Maybank Championship on the LPGA Tour, returns to Kuala Lumpur Golf & Country Club this week, amid the promise of yet another captivating and enthralling tournament."
2025-10-27,https://www.thestar.com.my/aseanplus/aseanplus-news/2025/10/27/malaysia039s-sporting-extravaganza---maybank-championship-2025-an-asean-story-of-sport-culture-and-purpose,"KUALA LUMPUR:The Maybank Championship returns to the Kuala Lumpur Golf & Country Club (KLGCC) for its third edition fromThursday (Oct30) until Sunday (Nov 2). Once again, the region’s premier golf event brings together world-class competition and a vibrant showcase of Asean culture, creativity, and community spirit within the lively grounds of the Maybank Village. This year’s Maybank Championship field unites the finest from across the globe and the region. World No. 1 Jeeno Thitikul of Thailand, who has already won twice this season, leads an impressive line-up that includes defending champion Ruoning Yin of China and 2023 winner Celine Boutier of France."
2025-10-28,https://www.thestar.com.my/aseanplus/aseanplus-news/2025/10/28/a-real-battle-royale-in-klgcc-world-no1-jeeno-thitikul-eager-for-a-blast-at-maybank-championship-but-faces-many-challengers,"KUALA LUMPUR: Thailand golfing superstar Jeeno Thitikul, the World No. 1, is on a mission. Twice she came close to winning the Maybank Golf Championship but each time she had to settle with the second best spots in 2024 and 2025. Having finished second two years in a row, Jeeno,  who recently won the Buick LPGA Shanghai , is all fired up to make sure she doesn't suffer a hat-trick of disappointments."
2025-10-28,https://www.thestar.com.my/aseanplus/aseanplus-news/2025/10/28/defending-champion-yin-ruoning-of-china-just-wants-to-have-a-good-run-at-the-maybank-golf-championships-starting-thursday-oct-30,"World number seven Yin Ruoning of China knows it won't be an easy task retaining her title, not with a strong field of competitors - including a fired-up Jeeno Thitikul, the world No. 1 - gunning for her this time. But the 23-year-old Ruoning  Ruoning is undaunted and has promised to deliver another strong performance at the KLGCC."
2025-10-29,https://www.thestar.com.my/sport/golf/2025/10/29/thitikul-banking-on-good-form-to-go-all-the-way-in-maybank-cship,"PETALING JAYA: Thai world No. 1 Jeeno Thitikul has returned to Malaysia in good form and bidding to go one better in the Maybank Championship taking place at Kuala Lumpur Golf and Country Club this week. With 18 of the 27 different 2025 winners on the LPGA Tour teeing it up, Thitikul has her work cut out in her bid to lift her third title of the season."
2025-10-29,https://www.thestar.com.my/business/business-news/2025/10/29/maybank039s-mae-app-hits-rm4-trillion-in-digital-transactions,"In a statement, the bank said the transaction volume, about twice Malaysia’s GDP, reflects its push to accelerate financial inclusion and digital connectivity across Malaysia and Asean."
2025-10-29,https://www.thestar.com.my/aseanplus/aseanplus-news/2025/10/29/malaysian-golfers-led-by-two-olympians-and-a-rising-star-aim-to-give-a-five-star-show-at-the-maybank-championships,"KUALA LUMPUR: The weight and the expectation of a nation is on their shoulders, but the Malaysian golfers are taking it in their stride and just want to give their very best at the Maybank Championship that begins on Thursday (Oct) at the Kuala Lumpur Golf and Country Club. The five golfers leading the Malaysian charge at KLGCC are Olympians"
2025-10-30,https://www.thestar.com.my/sport/golf/2025/10/30/energetic-hye-jin-and-mum-to-be-gemma-brave-heat-to-lead-pack-at-maybank-meet,"PETALING JAYA: South Korea's Choi Hye-jin made a strong statement, putting up a flawless eight-under 64 to seize the first round lead at the US$3 million (RM12.6 million) Maybank Championship at the Kuala Lumpur Golf and Country Club. The 26-year-old did not let the humid weather conditions got in her way as she put up a bogey free round highlighted by an eagle at the par-five third hole and a superb birdie chip on the 18th for a one stroke lead at the top."
2025-10-30,https://www.thestar.com.my/aseanplus/aseanplus-news/2025/10/30/top-stars-led-by-olympic-champ-lydia-ko-stay-on-course-for-a-big-show-after-opening-day-of-the-maybank-championship,"KUALA LUMPUR: Day one at the Maybank Championships started with a bang, with a flurry of birdies and super shots from the competing golfers, but there were no big names among the top three in the leaderboard. However, they are very much in the mix for glory. And it was the brilliant Lydia Ko who led the way for the big guns. After day one, the New Zealand superstar golfer is in tied fourth position after returning an excellent six-under 66 score."
2025-10-31,https://www.thestar.com.my/sport/golf/2025/10/31/jeeno-stays-cool-with-sizzling-68-as-she-eyes-long-awaited-maybank-crown,PETALING JAYA: Thai LPGA star Jeeno Thitikul (pic) is not up the Maybank Championship leaderboard yet but that is just the way she likes it. The world No. 1 golfer did not disappoint the crowd who followed her as she ended the first day of the championship at Kuala Lumpur Golf and Country Club with a four-under 68.
2025-10-31,https://www.thestar.com.my/aseanplus/aseanplus-news/2025/10/31/choi-hye-jin-choi-increases-her-lead-to-five-strokes-after-two-rounds-at-maybank-championship,"KUALA LUMPUR, Malaysia (AP): Hye-Jin Choi tapped in for a birdie after missing a 20-foot eagle putt on the 18th hole to give her a six-under 66 Friday and a five-stroke lead after two rounds of the LPGA Tour's Maybank Championship. Choi, who played on the South Korea team in last week's International Crown, had a 36-hole total of 14-under 130 on the Kuala Lumpur Golf and Country Club course. She started the day with a one-stroke lead, and it marked the first time in her career that she had led after the first two rounds."
2025-10-31,https://www.thestar.com.my/aseanplus/aseanplus-news/2025/10/31/039oh-dear-it039s-really-hot-out-there-039-but-kudos-to-the-players-they-are-so-cool-about-it-at-the-maybank-championship,"KUALA LUMPUR: The weatherman said it all - the hottest spot in Malaysia on Friday (Oct 31) was in Kuala Lumpur, with temperatures reaching between 37 degrees Celsius to 42 degrees Celsius. And at the Maybank Championship, as the players turned in their cards starting from 12pm it was reaching 40 degrees Celsius. The weatherman's report added that caution is advised due to dangerous heat, and outdoor activities should be limited, especially during peak afternoon hours. But that did not bother some of the best golfers in the world competing in the Maybank Championship."
2025-11-01,https://www.thestar.com.my/sport/golf/2025/11/01/hye-jin-in-fiery-form-at-maybank-championship,"PETALING JAYA: Overnight leader Choi Hye-jin showed no signs of taking her foot off the pedal, extending her lead to four strokes in the third round of the Maybank Championship at Kuala Lumpur Golf and Country Club on Saturday. The 26-year-old South Korean carded a five-under 67 to reach 19-under 197, maintaining control of the US$3mil (RM12.6mil) event despite a lone bogey on the 16th."
2025-11-01,https://www.thestar.com.my/aseanplus/aseanplus-news/2025/11/01/039in-for-a-good-swing039-kelly-tan-leads-the-local-charge-and-is-fired-up-to-finish-on-a-high-ay-maybank-championship,"KUALA LUMPUR: Having spent most of the season playing abroad, national golfer Kelly Tan knows she owes it to her fans here to finish as high as she possibly can in the final round of the Maybank Championship on Sunday (Nov 2). The 32-year-old looks to have found her form just in time when she emerged as the best-performing Malaysian in the third round by going on a six-birdie blitz en route to carding a four-under 68 at the Kuala Lumpur Golf and Country Club (KLGCC) today."
2025-11-01,https://www.thestar.com.my/aseanplus/aseanplus-news/2025/11/01/maybank-championships-2025-day-three-highlights---high-in-action-splendid-in-drama,"Leader Hye-Jin Choi of South Korea continues to hold the lead heading into Sunday's finale. This is the first time in her career she has led after 18, 36 and 54 holes of play"
2025-11-01,https://www.thestar.com.my/aseanplus/aseanplus-news/2025/11/01/039almost-there039---s-korea039s-choi-hye-jin-maintains-her-tournament-long-lead-at-maybank-championship-heading-into-the-final-round,"KUALA LUMPUR, Malaysia (AP): Maintaining the lead she has held since the opening round and looking for her first win on the LPGA Tour, Choi Hye-Jin will take a four-stroke advantage into the final round of the Maybank Championship after shooting a five-under 67 Saturday (Nov 1). Choi, who played on the South Korea team in last week’s International Crown, had a 54-hole total of 19-under 197 on the Kuala Lumpur Golf and Country Club course. She started the day with a five-stroke lead."
2025-11-02,https://www.thestar.com.my/aseanplus/aseanplus-news/2025/11/02/039this-win-i-will-never-forget039---lpga-rookie-miyu-yamashita-wins-lpga-maybank-championship-after-three-way-playoff,"KUALA LUMPUR: Japan's Miyu Yamashita is living a dream. She is a rookie in the prestigious LPGA Tour, but she is also a Major winner, and now the Maybank Championship is also under her belt. And not many can come close to this young rising star of the Japanese golf scene in terms of achievement. Already a two-time winner in the Tour, the 24-year-old golfer also has 13 titles to her name in the Japan Tour."
2025-11-02,https://www.thestar.com.my/sport/golf/2025/11/02/japan039s-yamashita-victorious-at-maybank-championships-picks-up-second-lpga-title-this-year,"PETALING JAYA: Japan's Miyu Yamashita has collected her second LPGA Tour title for 2025 after emerging as the winner at the Maybank Championship at the Kuala Lumpur Golf and Country Club on Sunday (Nov 2). After much drama, which included a one-hour suspension due to lightning threats and being drawn into a three-way playoff, it was the 24-year-old Japanese who triumphed with a clutch birdie on the second extra hole over Australia's Hannah Green and South Korea's Choi Hye-jin."
2025-11-03,https://www.thestar.com.my/sport/golf/2025/11/03/music-helps-yamashita-get-over-tense-wait-as-she-nails-title-in,"PETALING JAYA: She came, she saw, she conquered. Miyu Yamashita of Japan won the Maybank Championship in a three-way playoff yesterday – her second career title in an impressive rookie season on the LPGA Tour. The 24-year-old golfer was the first to top the congested leaderboard on the final day, carding the day’s lowest round of seven-under 65 to finish with a total of 18-under 270 at the Kuala Lumpur Golf and Country Club yesterday."
2025-11-04,https://www.thestar.com.my/business/business-news/2025/11/04/wasco-greenergy-inks-underwriting-deal-with-cimb-ib-and-maybank-ib-ahead-of-main-market-ipo,
2025-11-05,https://www.thestar.com.my/aseanplus/aseanplus-news/2025/11/05/newly-crowned-maybank-championship-winner-miyu-yamashita-climbs-to-fourth-spot-on-rolex-womens-world-golf-rankings,"KUALA LUMPUR: Japan’s Miyu Yamashita has moved up two spots to a career-high fourth position on the Rolex Women’s World Golf Rankings, following her playoff victory at the USD3 million Maybank Championship on Sunday. Yamashita secured the coveted Tiger Trophy and the USD450,000 winner’s cheque in thrilling fashion at Kuala Lumpur Golf & Country Club’s West Course."
2025-11-07,https://www.thestar.com.my/business/business-news/2025/11/07/westports-maybank-islamic-eye-china039s-growing-halal-market-worth-us217bil,"Handling a significant share of Malaysia’s container and conventional cargo, Westports is well placed to tap into the surging demand for halal-certified products from the world’s largest consumer market."
2025-11-09,https://www.thestar.com.my/sport/golf/2025/11/09/maybank-tees-up-regional-tourism,"GOLFERS can look forward to travelling the year ahead to play some of the best course this region has to offer for a giveaway, following the introduction of the Maybank Asean Golf Getaway. This unique programme, crafted by the country’s largest bank by assets and the fourth largest in Asean, takes the golfers across the length and breadth of the region with knock-down savings."
2025-11-09,https://www.thestar.com.my/sport/golf/2025/11/09/maybank-asean--golf-getaway,CAMBODIA Phnom Penh
2025-11-10,https://www.thestar.com.my/tech/tech-news/2025/11/10/maybank-to-limit-website-and-app-access-for-users-on-unsupported-browsers-or-os,"Maybank announced that it will start limiting access to websites and apps for users on unsupported browsers and mobile operating systems (OS). ""As part of our continuous commitment to providing you with a safe and seamless online banking experience, please be informed that we will be progressively limiting access to Maybank2u web, the MAE app, M2U Biz (web and app), and M2E (web and app) on unsupported browsers and mobile operating systems (OS),"" the bank said in a Nov 7announcementon its website."
2025-11-10,https://www.thestar.com.my/starpicks/2025/11/10/maybank-sets-the-standard-in-integrity,"MAYBANK has continued to strengthen its governance and integrity framework with several landmark initiatives that reflect its long-standing commitment to ethical conduct and accountability -– symbolising its enduring commitment to embedding integrity as a cornerstone of its culture, operations and business practices. The group announced these achievements during the launch of Maybank’s Integrity Day 2025, themed See It. Speak It. Live It, officiated by Maybank chairman Tan Sri Zamzamzairani Mohd Isa, along with president and group chief executive officer Datuk Seri Khairussaleh Ramli, as well as group chief compliance officer and chief integrity and governance officer Yiow Inn Sann. The event was witnessed by Malaysian Anti-Corruption Commission deputy chief commissioner Datuk Azmi Kamaruzaman and Sirim Bhd chairman Datuk Khairol Anuar Mohamad Tawi. Key milestones include the successful completion of the ISO 37001 Anti-Bribery Management System (ABMS) Certification across all Maybank entities in Malaysia and overseas. This internationally recognised certification reaffirms the bank’s robust systems and processes to prevent bribery and corruption, ensuring transparency and integrity are upheld in every aspect of its operations. Complementing this is the launch of Maybank’s Organisational Anti-Corruption Plan (OACP), which sets out clear strategies and initiatives to prevent corruption, promote integrity and reinforce a culture of ethics across the Group. Developed in alignment with the National Anti-Corruption Strategy (NACS), the OACP strengthens Maybank’s accountability to both internal and external stakeholders. Meanwhile, back in 2011, the Maybank board and executive committee took a significant step by signing the Corporate Integrity Pledge, demonstrating their commitment to upholding integrity, fighting corruption and fostering ethical business practices. This pledge served as a strong declaration that integrity is a core, non-negotiable value at Maybank. Further reinforcing this commitment was the recitation of the Corruption Free Pledge (Ikrar Bebas Rasuah) by board members and senior management at the event, before proceeding to sign it – underscoring the organisation’s dedication to maintaining integrity at all levels. Speaking at the event, Zamzamzairani said that these measures reflect Maybank’s belief that integrity is not just a policy statement but a lived value, embedded across its culture – demonstrated through the discipline, accountability and actions of every employee. “At Maybank, integrity is not just a principle we talk about, but a standard by which we measure ourselves every day. It guides our decisions, strengthens the trust our stakeholders place in us and ensures that we grow responsibly and sustainably. “Integrity is what defines us as a whole and is the foundation upon which we will continue to build a future of transparency, accountability and trust across the region while creating meaningful impact for all our stakeholders,” he added. The Maybank Integrity Day 2025, held over two days from Oct 2 to 3, also featured a series of sharing sessions, interactive booths and employee engagement activities designed to strengthen awareness of ethical conduct, empower employees to make values-driven decisions and reinforce Maybank’s corporate governance practices."
2025-11-10,https://www.thestar.com.my/business/business-news/2025/11/10/maybank-facilitates-rm15bil-financing-and-investment-in-js-sez,"In a statement, the bank said the financing and investment cover the entire spectrum of client segments, ranging from small and medium enterprises (SMEs) to mid-cap companies and large multinational corporations."
2025-11-11,https://www.thestar.com.my/business/business-news/2025/11/11/maybank-facilitates-rm15bil-of-financing-in-johor,Malaysia’s largest bank said the total comprises about RM10bil in committed financing and up to RM5.35bil in investment interests over the next three to 10 years via letters of intent (LoI) from clients.
2025-11-11,https://www.thestar.com.my/business/business-news/2025/11/11/trading-ideas-ihh-healthcare-ramssol-sd-guthrie-maybank-sunreit-mah-sing-fn-ays-divfex-genting-farmiera-hup-seng-industries-mr-diy,"KUALA LUMPUR: Here is a recap of the announcements that made headlines in Corporate Malaysia. HH Healthcare Bhd saw negligible tender acceptances in its India open offers, receiving only 0.0002% (Fortis) and 0.02% (Malar); IHH now holds 31.17% in Fortis and 62.73% in Malar."
2025-11-12,https://www.thestar.com.my/business/business-news/2025/11/12/trading-ideas-maybank-abmb-kerjaya-coastal-mah-sing-sdc-lbs-amanahraya-psp-ge-shen-hartalega,KUALA LUMPUR: Here is a recap of the announcements that made headlines in Corporate Malaysia.
2025-11-13,https://www.thestar.com.my/business/business-news/2025/11/13/maybank-teams-up-with-xtransfer-on-cross-border-solutions,"In a joint statement, Maybank and XTransfer said they have inked a memorandum of understanding to collaborate on one-stop cross-border financial solutions - spanning domestic and cross-border payments and FX conversion - across key Asean markets, Hong Kong, the UK and the US."
2025-11-17,https://www.thestar.com.my/aseanplus/aseanplus-news/2025/11/17/maybank-championship-winner-miyu-yamashita-becomes-the-third-japanese-to-win-the-us-lpga-rookie-of-the-year-award,"TOKYO (Bernama-Kyodo): Japan's Miyu Yamashita won the LPGA Tour's Rookie of the Year award Sunday following a stellar season featuring wins at the Women's British Open in August and the Maybank Championship early this month, Kyodo News reported. The 24-year-old, ranked third in the world as of Nov 10, becomes the third Japanese winner of the award after Hiromi Kobayashi in 1990 and Mao Saigo last year."
2025-11-21,https://www.thestar.com.my/business/business-news/2025/11/21/maybank-posts-higher-net-profit-of-rm262bil-in-3q,"In the quarter under review, the group said net profit was RM2.62bil, up from RM2.54bil in the year-ago quarter, which translated to an earnings per share of 21.7 sen as compared to 21.04 sen previously."
2025-11-21,https://www.thestar.com.my/business/business-news/2025/11/21/iif-maybank-forum-advances-transition-pathways,"These included financial leaders, regional and local corporates, senior policymakers, investors, and sustainability experts from across the globe."
2025-11-24,https://www.thestar.com.my/business/business-news/2025/11/24/fbm-klci-to-reach-1700-by-year-end-if-banking-sector-is-positive---maybank-ib,"KUALA LUMPUR: Maybank Investment Bank Bhd believes the FTSE Bursa Malaysia KLCI (FBM KLCI) could still reach the 1,700 level by year's end, provided there is positive price movement in the banking sector and certain counters."
2025-11-24,https://www.thestar.com.my/business/business-news/2025/11/24/trading-ideas-mah-sing-ken-ppb-insights-analystics-kps-lyc-mcom-sarawak-plantation-maybank-petchem-skyworld-kpj-lg-pesona-suria-bintulu,KUALA LUMPUR: Here is a recap of the announcements that made headlines in Corporate Malaysia.
2025-11-25,https://www.thestar.com.my/business/business-news/2025/11/25/margin-stability-bolsters-maybank,"The banking group posted net earnings of RM7.84bil, up 4%, for 9M25 even as its management turns more optimistic about sustaining its net interest margins (NIMs) for this year."
2025-12-02,https://www.thestar.com.my/business/business-news/2025/12/02/maybank-ib-upgrades-banking-sector-outlook-to-positive-for-2026,"KUALA LUMPUR: Maybank Investment Bank Bhd (Maybank IB) expects 2026 to be a more conducive operating year for the banking sector, with aggregate operating profit and net profit forecast to grow by 4.7 per cent and five per cent, respectively. In a note, Maybank IB said domestic economic growth of 4.5 per cent in 2026 is expected to support industry loan growth of around five per cent."
2025-12-24,https://www.thestar.com.my/business/business-news/2025/12/24/maybank-experiencing-intermittent-slowness-affecting-duitnow-services,"On the X platform today, Maybank said that some transactions may take longer than usual or are temporarily unavailable."
2026-01-05,https://www.thestar.com.my/tech/tech-news/2026/01/05/maybank-sets-rm2500-cap-on-google-pay-contactless-transactions-effective-jan-27,"Maybank has announced a new contactless transaction limit for Google Pay. Effective Jan 27, the company said cardholders no longer have to key in their card PIN (personal identification number) for purchases above RM250."
2026-01-14,https://www.thestar.com.my/business/business-news/2026/01/14/maybank-gwm-financial-assets-hit-rm565bil-on-islamic-wealth-strong-momentum,"KUALA LUMPUR: Maybank Group Wealth Management’s (GWM) total financial assets exceeded RM565 billion as of September 2025, underpinned by strong momentum in Islamic wealth management. Maybank Community Financial Services group chief executive officer (CEO) Syed Ahmad Taufik Albar said total wealth fees rose 23.5 per cent year-on-year, driven by a 32.8 per cent expansion in investment assets under management in Islamic Wealth Management."
2026-01-15,https://www.thestar.com.my/business/business-news/2026/01/15/maybank-launches-new-syariah-compliant-fund,"Maybank community financial services group chief executive officer (CEO) Syed Ahmad Taufik Albar said investment-related fees in the Islamic segment rose 23.5% year-on-year, driven by a 32.8% expansion in investment assets under management."
2026-01-20,https://www.thestar.com.my/business/business-news/2026/01/20/maybank-launches-roar30-strategy-plan-targets-13-14-roe-by-2030,"President and group chief executive officer Datuk Seri Khairussaleh Ramli said improvements in other key metrics include delivering a net interest margin (NIM) of greater than 2.05 per cent, a cost-to-income ratio of less than 47 per cent, and a current account and savings account (CASA) ratio of more than 41 per cent."
2026-01-21,https://www.thestar.com.my/business/business-news/2026/01/21/charting-next-growth-phase-with-roar30,"The strategy, which will run until 2030, has specific targets, including an ROE of 13%-14%, a net interest margin (NIM) of more than 2.05%, a cost-to-income ratio of 47% or below, and a current account savings account (Casa) ratio of more than 41%."
2026-01-21,https://www.thestar.com.my/business/business-news/2026/01/21/maybank-shares-up-following-launch-of-new-five-year-strategy,"At 10.20 am, the counter rose by four sen to RM11.10, with 4.66 million shares transacted."
2026-01-21,https://www.thestar.com.my/business/business-news/2026/01/21/maybank-aims-to-mobilise-rm300bil-in-sustainable-finance-by-2030,"The move comes as part of the bank's new five-year strategy, ROAR30, till 2030, which includes achieving a return on equity (ROE) of 13-14% and an improved net interest margin of over 2.05%, Maybank said in a release."
2026-01-22,https://www.thestar.com.my/business/business-news/2026/01/22/maybanks-sustained-returns-growth-ambition,"Early assessments point to optimism that the group’s forward-looking targets, particularly its aspiration to lift return on equity (ROE) to 13% to 14% by 2030, could be underpinned by stronger earnings momentum, disciplined capital deployment and continued balance sheet optimisation."
2026-01-30,https://www.thestar.com.my/business/business-news/2026/01/30/maybank-appoints-rohaya-mohammad-yusof-as-director,"In a filing with Bursa Malaysia, the bank said Rohaya, 60, has extensive experience in capital markets and investment management, having most recently served as chief investment officer at the Employees Provident Fund from 2020 to 2025."
2026-02-09,https://www.thestar.com.my/business/business-news/2026/02/09/capital-a-eyes-hk-listing-subsidiary-spin-offs,"The research house also raised the stock’s target price by 9% to 75 sen, from 69 sen previously."
2026-02-09,https://www.thestar.com.my/business/business-news/2026/02/09/maybank-cgc-unveils-rm1bil-portfolio-guarantee-to-expand-sme-financing-access,"In a statement today, Maybank said the initiative reflects its continued focus on ensuring that access to financing translates into real economic activity, while making it simpler and more accessible for SMEs to obtain the funding they need to grow and invest. ""As part of the new RM1 billion commitment, Maybank will introduce a new PG/-Islamic sustainable finance scheme for SMEs that have proactively transitioned their business operations towards more sustainable practices. ""The scheme supports businesses that are making progress, recognising that sustainability is a journey while encouraging continuous improvement that delivers positive outcomes for businesses, the community and the environment,” it added. Maybank said financing for other business needs is also available under the various PG financing schemes, including working capital, business expansion and supply chain, with financing amounts ranging from RM10,000 to RM1.5 million. It said SMEs may apply for the various schemes via Maybank2u through its SME digital financing platform. Maybank president and group chief executive officer (CEO) Datuk Seri Khairussaleh Ramli said Maybank is not just providing funding through its expanded collaboration with CGC, but is also enabling SMEs to invest with confidence, scale their operations, and build businesses that last. ""Ultimately, we want to extend financing accessibility to a wider range of SMEs, while supporting more entrepreneurs across the country with solutions that go beyond banking,” he said. Meanwhile, CGC president and CEO Mohamed Nazri Omar said the RM1 billion portfolio guarantee tranche reflects the corporation’s focus on deploying guarantee support in a more deliberate and targeted manner, in line with CGC’s new five-year strategic direction. ""By aligning portfolio guarantees across key financing priorities, including working capital, digital access, sustainability transition and supply chain ecosystems, CGC and Maybank are supporting SMEs at different stages of development through targeted financing solutions,” he said. According to the statement, Maybank and CGC have supported SMEs through the PG/-i financing scheme since 2013. ""As at January 2026, the collaboration has assisted over 35,000 SMEs, especially from the micro-SME segment, with total financing commitments exceeding RM11.8 billion over 85 tranches,” the bank added. - Bernama"
2026-02-10,https://www.thestar.com.my/business/business-news/2026/02/10/maybank-and-cgc-unveil-rm1bil-portfolio-guarantee-for-smes,"In a statement, Maybank said the initiative reflected its focus on ensuring that access to financing translated into real economic activity, while making it more accessible for SMEs. “As part of the new RM1bil commitment, Maybank will introduce a new PG/-Islamic sustainable finance scheme for SMEs that have proactively transitioned their business operations towards more sustainable practices. The scheme supports businesses that are making progress, recognising that sustainability is a journey while encouraging continuous improvement that delivers positive outcomes for businesses, the community and the environment,” it added. Maybank said financing for other business needs is also available under the various PG financing schemes, including working capital, business expansion and supply chain, with financing amounts ranging from RM10,000 to RM1.5mil. It said SMEs may apply for the various schemes via Maybank2u through its SME digital financing platform. Maybank president and group chief executive officer Datuk Seri Khairussaleh Ramli said Maybank is not just providing funding through its expanded collaboration with CGC but is also enabling SMEs to invest with confidence, scale their operations, and build businesses that last. — Bernama"
