Date,Open,Close
2025-03-19,4.281940895298533,4.320002555847168
2025-03-20,4.329518019299766,4.262909889221191
2025-03-21,4.253394344788852,4.272425174713135
2025-03-24,4.27242507710055,4.262909889221191
2025-03-25,4.262909929757154,4.22484827041626
2025-03-26,4.224848583970372,4.253394603729248
2025-03-27,4.253394344788852,4.272425174713135
2025-03-28,4.26290970864524,4.205817222595215
2025-04-02,4.224848671679637,4.177271366119385
2025-04-03,4.158240179963888,4.186786651611328
2025-04-04,4.15824031829834,4.15824031829834
2025-04-07,4.082116682337038,4.005993366241455
2025-04-08,4.034539481221016,4.015508651733398
2025-04-09,3.9964778457589936,3.89180850982666
2025-04-10,4.0155085149221765,4.044054985046387
2025-04-11,3.996478038519461,4.034539699554443
2025-04-14,4.091632939431087,4.1011481285095215
2025-04-15,4.110663771318778,4.1011481285095215
2025-04-16,4.09163236618042,4.09163236618042
2025-04-17,4.0916326803349135,4.120178699493408
2025-04-18,4.120178871685569,4.177271366119385
2025-04-21,4.205817481466029,4.186786651611328
2025-04-22,4.16775596040764,4.15824031829834
2025-04-23,4.186786651611328,4.186786651611328
2025-04-24,4.16775596040764,4.15824031829834
2025-04-25,4.1677558628487335,4.1487250328063965
2025-04-28,4.158240235473209,4.234363555908203
2025-04-29,4.234363816202928,4.215332984924316
2025-04-30,4.2153329415635445,4.253394603729248
2025-05-02,4.234363816202928,4.215332984924316
2025-05-05,4.2153329415635445,4.253394603729248
2025-05-06,4.253394603729248,4.253394603729248
2025-05-07,4.253394603729248,4.253394603729248
2025-05-08,4.253394386016952,4.234363555908203
2025-05-09,4.243879100086708,4.22484827041626
2025-05-13,4.215332803567384,4.281940937042236
2025-05-14,4.281940798722203,4.310487270355225
2025-05-15,4.31048753036437,4.291456699371338
2025-05-16,4.291456579137553,4.281940937042236
2025-05-19,4.262909986616381,4.272425174713135
2025-05-20,4.272425510865447,4.300971984863281
2025-05-21,4.281941121264861,4.215332984924316
2025-05-22,4.196301700032807,4.09163236618042
2025-05-23,4.177271009818591,4.186786651611328
2025-05-26,4.177271106806711,4.196301937103272
2025-05-27,4.196301620214042,4.167755603790283
2025-05-28,4.167756003065291,4.120178699493408
2025-05-29,4.120178960397213,4.1011481285095215
2025-05-30,4.1011481285095215,4.1011481285095215
2025-06-03,4.11066345605279,4.072601795196533
2025-06-04,4.072601892113371,4.082117080688477
2025-06-05,4.101147813973332,4.072601795196533
2025-06-06,4.0726015767829935,4.053570747375488
2025-06-09,4.053570747375488,4.053570747375488
2025-06-10,4.053570747375488,4.053570747375488
2025-06-11,4.053571275655704,4.1011481285095215
2025-06-12,4.110663553875392,4.082117080688477
2025-06-13,4.082116642724834,4.044054985046387
2025-06-16,4.044055244120896,4.0250244140625
2025-06-17,4.0250242933425895,4.015508651733398
2025-06-18,4.015508869036952,4.034539699554443
2025-06-19,4.015509053901178,3.986963033676148
2025-06-20,3.98696253721756,4.005993366241455
2025-06-23,3.977446824664369,4.205817222595215
2025-06-24,4.148725435094161,4.1011481285095215
2025-06-25,4.09163236618042,4.09163236618042
2025-06-26,4.091632326907853,4.129693984985352
2025-06-30,4.1392097922849045,4.1011481285095215
2025-07-01,4.110663235598004,4.053570747375488
2025-07-02,4.034539639336896,4.110663414001465
2025-07-03,4.09163236618042,4.09163236618042
2025-07-04,4.091632288352593,4.167755603790283
2025-07-07,4.139209530176003,4.120178699493408
2025-07-08,4.091632326907853,4.129693984985352
2025-07-09,4.110663235598004,4.053570747375488
2025-07-10,4.053570707737595,4.09163236618042
2025-07-11,4.10114777201935,4.110663414001465
2025-07-14,4.101147514561851,4.129693984985352
2025-07-15,4.120178423436375,4.053570747375488
2025-07-16,4.053570886015485,4.0250244140625
2025-07-17,4.0345393437614,4.044054985046387
2025-07-18,4.053571275655704,4.1011481285095215
2025-07-21,4.101147553925746,4.09163236618042
2025-07-22,4.072602107543395,4.1011481285095215
2025-07-23,4.082117080688477,4.082117080688477
2025-07-24,4.08211729662183,4.1011481285095215
2025-07-25,4.091632722994381,4.082117080688477
2025-07-28,4.082116642724834,4.044054985046387
2025-07-29,4.044055024289246,4.005993366241455
2025-07-30,4.005993757164436,4.082117080688477
2025-07-31,4.034539382911921,4.005993366241455
2025-08-01,4.015508945739541,4.082117080688477
2025-08-04,4.063086172196075,4.034539699554443
2025-08-05,4.044055341678584,4.034539699554443
2025-08-06,4.04405506626151,4.09163236618042
2025-08-07,4.082117080688477,4.082117080688477
2025-08-08,4.08211703812822,4.120178699493408
2025-08-11,4.110663332192521,4.186786651611328
2025-08-12,4.167755821756626,4.186786651611328
2025-08-13,4.1772709693747565,4.22484827041626
2025-08-14,4.224848367719219,4.234363555908203
2025-08-15,4.234363555908203,4.234363555908203
2025-08-18,4.234363200279566,4.2438788414001465
2025-08-19,4.2438788414001465,4.2438788414001465
2025-08-20,4.2438788414001465,4.2438788414001465
2025-08-21,4.243879197827968,4.234363555908203
2025-08-22,4.234363772646396,4.253394603729248
2025-08-25,4.262910226016389,4.291456699371338
2025-08-26,4.281940537328581,4.205817222595215
2025-08-27,4.215332852906379,4.120178699493408
2025-08-28,4.129694286480918,4.072601795196533
2025-08-29,4.08211686273233,4.063086032867432
2025-09-02,4.053570707737595,4.09163236618042
2025-09-03,4.0821167646213645,4.053570747375488
2025-09-04,4.063086032867432,4.063086032867432
2025-09-08,4.082116983545204,4.072601795196533
2025-09-09,4.091632722994381,4.082117080688477
2025-09-10,4.09163236618042,4.09163236618042
2025-09-11,4.106262560256488,4.116015911102295
2025-09-12,4.125769855926859,4.14527702331543
2025-09-17,4.174537899944912,4.194045066833496
2025-09-18,4.174538006942064,4.14527702331543
2025-09-19,4.145277135747,4.135523319244385
2025-09-22,4.145277262941299,4.16478443145752
2025-09-23,4.1745381355285645,4.1745381355285645
2025-09-24,4.164784083956848,4.194045066833496
2025-09-25,4.1745381355285645,4.1745381355285645
2025-09-26,4.17453790553638,4.233059406280518
2025-09-29,4.233059758626142,4.2428131103515625
2025-09-30,4.233059518469107,4.223305702209473
2025-10-01,4.223305829846933,4.252566814422607
2025-10-02,4.252566690473929,4.262320041656494
2025-10-03,4.262319924108814,4.233059406280518
2025-10-06,4.242812874203807,4.262320041656494
2025-10-07,4.242812997868191,4.252566814422607
2025-10-08,4.25256657319523,4.233059406280518
2025-10-09,4.233059513832083,4.184291362762451
2025-10-10,4.184291250845432,4.194045066833496
2025-10-13,4.155030709748149,4.116015911102295
2025-10-14,4.116016035007823,4.106262683868408
2025-10-15,4.106262796291378,4.096508979797363
2025-10-16,4.106262560256488,4.116015911102295
2025-10-17,4.116016147697824,4.096508979797363
2025-10-21,4.116016277623177,4.16478443145752
2025-10-22,4.164784185967565,4.106262683868408
2025-10-23,4.106262683868408,4.106262683868408
2025-10-24,4.106262560256488,4.116015911102295
2025-10-27,4.135523077881451,4.116015911102295
2025-10-28,4.116016035007823,4.106262683868408
2025-10-29,4.106262921056646,4.086755752563477
2025-10-30,4.086755393477332,4.116015911102295
2025-10-31,4.116015911102295,4.116015911102295
2025-11-03,4.1160161513267255,4.135523319244385
2025-11-04,4.135523095436966,4.155030727386475
2025-11-05,4.155030738621668,4.233059406280518
2025-11-06,4.194045061110405,4.155030727386475
2025-11-07,4.1550310797432015,4.16478443145752
2025-11-10,4.16478443145752,4.16478443145752
2025-11-11,4.174537899944912,4.194045066833496
2025-11-12,4.1940454167756425,4.16478443145752
2025-11-13,4.164784083956848,4.194045066833496
2025-11-14,4.184291362762451,4.184291362762451
2025-11-17,4.184291250845432,4.194045066833496
2025-11-18,4.194045174330634,4.14527702331543
2025-11-19,4.135523334462111,4.1745381355285645
2025-11-20,4.174537899944912,4.194045066833496
2025-11-21,4.184291486979499,4.1745381355285645
2025-11-24,4.174537899944912,4.194045066833496
2025-11-25,4.194045066833496,4.194045066833496
2025-11-26,4.194045077966084,4.272073745727539
2025-11-27,4.2720740957029895,4.2428131103515625
2025-11-28,4.233059758626142,4.2428131103515625
2025-12-01,4.242812997868191,4.252566814422607
2025-12-02,4.252566694964084,4.301334381103516
2025-12-03,4.301334508694969,4.33059549331665
2025-12-04,4.320841786897027,4.281827449798584
2025-12-05,4.281827449798584,4.281827449798584
2025-12-08,4.281827209109182,4.262320041656494
2025-12-09,4.291581025379305,4.262320041656494
2025-12-10,4.262320041656494,4.262320041656494
2025-12-11,4.262319935216912,4.3110880851745605
2025-12-12,4.301334622981914,4.359856128692627
2025-12-15,4.340348724970803,4.379363059997559
2025-12-16,4.379363297262865,4.359856128692627
2025-12-17,4.3501025323305065,4.301334381103516
2025-12-18,4.2915810299106525,4.301334381103516
2025-12-19,4.311088331803116,4.408624172210693
2025-12-22,4.389116892360806,4.418377876281738
2025-12-23,4.408624172210693,4.408624172210693
2025-12-24,4.408624172210693,4.408624172210693
2025-12-26,4.408624172210693,4.408624172210693
2025-12-29,4.408624296749299,4.398870944976807
2025-12-30,4.389116769438729,4.428131103515625
2025-12-31,4.408623936477177,4.428131103515625
2026-01-02,4.418377860111874,4.379363059997559
2026-01-05,4.369609839274038,4.447638511657715
2026-01-06,4.447638508373725,4.408624172210693
2026-01-07,4.418377876281738,4.418377876281738
2026-01-08,4.418377860111874,4.379363059997559
2026-01-09,4.37936295864033,4.467145442962647
2026-01-12,4.4573924552192645,4.47689962387085
2026-01-13,4.486652854303796,4.525667190551758
2026-01-14,4.525667317216177,4.554928302764893
2026-01-15,4.554928306908168,4.632956981658936
2026-01-16,4.6232029248106645,4.613449573516846
2026-01-19,4.613449573516846,4.613449573516846
2026-01-20,4.681725007137742,4.603695869445801
2026-01-21,4.584188466447249,4.623202800750732
2026-01-22,4.642710449812488,4.662217617034912
2026-01-23,4.652463800879924,4.662217617034912
2026-01-26,4.662217973334325,4.75
2026-01-27,4.749999896008376,4.876796722412109
2026-01-28,4.867043016353129,4.828028678894043
2026-01-29,4.828028430487313,4.73049259185791
2026-01-30,4.7402466481871866,4.75
2026-02-03,4.798768158343522,4.828028678894043
2026-02-04,4.798768156351539,4.7890143394470215
2026-02-05,4.789013986474037,4.779260635375977
2026-02-06,4.769506939102523,4.847535610198975
2026-02-09,4.867042911372849,4.954825401306152
2026-02-10,4.95482505372781,4.984086036682129
2026-02-11,4.974332337262911,5.0133466720581055
2026-02-12,5.023100612704939,5.003593444824219
2026-02-13,4.993839735049343,4.915811061859131
2026-02-16,4.915810949460628,4.925564765930176
2026-02-19,4.925564642027428,4.935317993164063
2026-02-20,4.935317875588462,4.906057357788086
2026-02-23,4.91581106468859,4.954825401306152
2026-02-24,4.954825288900294,4.964579105377197
2026-02-25,4.964579325088434,4.828028678894043
2026-02-26,4.828028569152957,4.876796722412109
2026-02-27,4.847535606268546,4.808521270751953
2026-03-02,4.7207392405387525,4.73049259185791
2026-03-03,4.73049259582049,4.769506931304932
2026-03-04,4.759753701101282,4.720739364624023
2026-03-05,4.749999651906687,4.779260635375977
2026-03-06,4.7597538169004014,4.75
2026-03-09,4.681724767293508,4.623202800750732
2026-03-10,4.662217973334325,4.75
2026-03-11,4.78000020980835,4.75
2026-03-12,4.739999771118164,4.809999942779541
2026-03-13,4.78000020980835,4.789999961853027
2026-03-16,4.78000020980835,4.800000190734863
2026-03-17,4.820000171661377,4.860000133514404
2026-03-18,4.869999885559082,4.929999828338623
2026-03-19,4.889999866485596,4.869999885559082
2026-03-20,4.869999885559082,4.869999885559082
2026-03-24,4.909999847412109,4.860000133514404
2026-03-25,4.900000095367432,4.929999828338623
2026-03-26,4.909999847412109,4.820000171661377
2026-03-27,4.820000171661377,4.800000190734863
2026-03-30,4.75,4.659999847412109
2026-03-31,4.670000076293945,4.679999828338623
2026-04-01,4.75,4.769999980926514
2026-04-02,4.769999980926514,4.710000038146973
2026-04-03,4.75,4.659999847412109
2026-04-06,4.630000114440918,4.639999866485596
2026-04-07,4.639999866485596,4.599999904632568
2026-04-08,4.679999828338623,4.699999809265137
2026-04-09,4.690000057220459,4.599999904632568
2026-04-10,4.610000133514404,4.650000095367432
2026-04-13,4.599999904632568,4.599999904632568
2026-04-14,4.639999866485596,4.639999866485596
2026-04-15,4.650000095367432,4.599999904632568
2026-04-16,4.599999904632568,4.619999885559082
2026-04-17,4.679999828338623,4.679999828338623
2026-04-20,4.659999847412109,4.690000057220459
2026-04-21,,
2026-04-22,4.789999961853027,4.760000228881836
2026-04-23,4.789999961853027,4.840000152587891
2026-04-24,4.840000152587891,4.809999942779541
2026-04-27,4.809999942779541,4.71999979019165
2026-04-28,4.71999979019165,4.78000020980835
2026-04-29,4.809999942779541,4.75
2026-04-30,4.739999771118164,4.679999828338623
2026-05-04,4.699999809265137,4.75
2026-05-05,4.760000228881836,4.75
2026-05-06,4.760000228881836,4.789999961853027
2026-05-07,4.809999942779541,4.889999866485596
2026-05-08,4.900000095367432,4.880000114440918
2026-05-11,4.880000114440918,4.849999904632568
2026-05-12,4.849999904632568,4.840000152587891
2026-05-13,4.860000133514404,4.880000114440918
2026-05-14,4.880000114440918,4.829999923706055
2026-05-15,4.849999904632568,4.909999847412109
2026-05-18,4.909999847412109,4.829999923706055
2026-05-19,4.849999904632568,4.789999961853027
2026-05-20,4.789999961853027,4.769999980926514
2026-05-21,4.789999961853027,4.769999980926514
2026-05-22,4.78000020980835,4.769999980926514
2026-05-25,4.769999980926514,4.760000228881836
2026-05-26,4.760000228881836,4.800000190734863
2026-05-27,4.800000190734863,4.800000190734863
2026-05-28,4.78000020980835,4.769999980926514
2026-05-29,4.769999980926514,4.710000038146973
2026-06-02,4.710000038146973,4.710000038146973
2026-06-03,4.829999923706055,4.739999771118164
2026-06-04,4.739999771118164,4.78000020980835
2026-06-05,4.78000020980835,4.869999885559082
